feature_id,namespace,key,english_present,present_locale_count,missing_locales,extra_locales,same_as_english_locales,source_file,availability
COMFY-SETTING-003,nodeDefs,MoGePanoramaInference.inputs.resolution_level.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePanoramaInference.inputs.split_resolution.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePanoramaInference.inputs.split_resolution.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePanoramaInference.outputs.0.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePanoramaInference.outputs.0.tooltip,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.description,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.display_name,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.batch_index.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.batch_index.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.decimation.name,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.decimation.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.discontinuity_threshold.name,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.discontinuity_threshold.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.moge_geometry.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.texture.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.inputs.texture.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGePointMapToMesh.outputs.0.tooltip,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.description,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.display_name,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.inputs.moge_geometry.name,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.inputs.output.name,yes,13,,,ar | en | es | fa | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.inputs.output.tooltip,yes,13,,,en,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,MoGeRender.outputs.0.tooltip,yes,13,,,ar | en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelComputeDtype.display_name,yes,13,,,en | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelComputeDtype.inputs.dtype.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelComputeDtype.inputs.model.name,yes,13,,,en | he | tr | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAdd.display_name,yes,13,,,en | fa | fr | he | pt-BR | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAdd.inputs.model1.name,yes,13,,,en | he | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAdd.inputs.model2.name,yes,13,,,en | he | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.display_name,yes,13,,,en | es | fa | fr | he | pt-BR | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.cond_seq_linear_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.double_layers_0_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.double_layers_1_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.double_layers_2_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.double_layers_3_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.final_linear_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.init_x_linear_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.modF_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | tr | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.model1.name,yes,13,,,en | fr | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.model2.name,yes,13,,,en | fr | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.positional_encoding.name,yes,13,,,en | he | ko | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.register_tokens.name,yes,13,,,en | he | ko | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_0_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_10_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_11_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_12_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_13_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_14_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_15_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_16_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_17_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_18_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_19_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_1_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_20_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_21_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_22_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_23_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_24_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_25_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_26_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_27_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_28_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_29_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_2_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_30_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_31_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_3_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_4_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_5_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_6_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_7_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_8_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.single_layers_9_.name,yes,13,,,en | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeAuraflow.inputs.t_embedder_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.display_name,yes,13,,,en | es | fa | fr | he | pt-BR | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.inputs.input.name,yes,13,,,en | ko,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.inputs.middle.name,yes,13,,,en | ko,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.inputs.model1.name,yes,13,,,en | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.inputs.model2.name,yes,13,,,en | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeBlocks.inputs.out.name,yes,13,,,en | ko,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.display_name,yes,13,,,en | es | fa | fr | he | ja | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.affline_norm_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block0_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block10_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block11_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block12_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block13_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block14_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block15_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block16_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block17_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block18_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block19_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block1_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block20_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block21_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block22_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block23_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block24_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block25_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block26_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block27_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block28_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block29_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block2_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block30_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block31_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block32_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block33_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block34_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block35_.name,yes,13,,,en | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block3_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block4_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block5_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block6_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block7_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block8_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.blocks_block9_.name,yes,13,,,en | es | fr | he | ja | ko | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.extra_pos_embedder_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.final_layer_.name,yes,13,,,en | he | ja | ko | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.model1.name,yes,13,,,en | es | fa | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.model2.name,yes,13,,,en | es | fa | he | pt-BR | tr,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.pos_embedder_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.t_embedder_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos14B.inputs.x_embedder_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.display_name,yes,13,,,en | es | fa | fr | he | ja | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.affline_norm_.name,yes,13,,,en | es | fa | fr | he | ja | ko | pt-BR | ru | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block0_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block10_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block11_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block12_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block13_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block14_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block15_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block16_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block17_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block18_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block19_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block1_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block20_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block21_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block22_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block23_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block24_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
COMFY-SETTING-003,nodeDefs,ModelMergeCosmos7B.inputs.blocks_block25_.name,yes,13,,,en | es | fr | he | ja | ko | pt-BR | ru | zh | zh-TW,src/locales/en/nodeDefs.json,active
