record_id,path,node_candidate,layout,registry_match_kind,corroboration_status,corroborated_feature_ids,embedded_doc_record_ids,evidence_level
COMFY-DOC-NODE-6200AB70392F,built-in-nodes/ModelComputeDtype.mdx,ModelComputeDtype,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0418,COMFY-EMBEDDOC-8B9116DFFD16,documented-only
COMFY-DOC-NODE-07475FB1FB70,built-in-nodes/ModelMergeAdd.mdx,ModelMergeAdd,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0419,COMFY-EMBEDDOC-BCE7D6E033C7,documented-only
COMFY-DOC-NODE-FC7D5BF6BF26,built-in-nodes/ModelMergeAuraflow.mdx,ModelMergeAuraflow,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0420,COMFY-EMBEDDOC-F57A12990A00,documented-only
COMFY-DOC-NODE-B0B7657A8FD3,built-in-nodes/ModelMergeBlocks.mdx,ModelMergeBlocks,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0421,COMFY-EMBEDDOC-374D8AB05680,documented-only
COMFY-DOC-NODE-2D98C7C5F10B,built-in-nodes/ModelMergeCosmos14B.mdx,ModelMergeCosmos14B,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0422,COMFY-EMBEDDOC-821E13FDB060,documented-only
COMFY-DOC-NODE-C017619180BF,built-in-nodes/ModelMergeCosmos7B.mdx,ModelMergeCosmos7B,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0423,COMFY-EMBEDDOC-09690CF3AADD,documented-only
COMFY-DOC-NODE-836647DC1957,built-in-nodes/ModelMergeCosmosPredict2_14B.mdx,ModelMergeCosmosPredict2_14B,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0424,COMFY-EMBEDDOC-C03224E8465A,documented-only
COMFY-DOC-NODE-3B81778B62FB,built-in-nodes/ModelMergeCosmosPredict2_2B.mdx,ModelMergeCosmosPredict2_2B,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0425,COMFY-EMBEDDOC-44E4D6D17DBF,documented-only
COMFY-DOC-NODE-4CD2691AB794,built-in-nodes/ModelMergeFlux1.mdx,ModelMergeFlux1,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0426,COMFY-EMBEDDOC-68BB801231F2,documented-only
COMFY-DOC-NODE-21E144668E80,built-in-nodes/ModelMergeKrea2.mdx,ModelMergeKrea2,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0427,COMFY-EMBEDDOC-54B1014F1A53,documented-only
COMFY-DOC-NODE-99DFDE345D58,built-in-nodes/ModelMergeLTXV.mdx,ModelMergeLTXV,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0428,COMFY-EMBEDDOC-EA087425B9B1,documented-only
COMFY-DOC-NODE-7150D2B14113,built-in-nodes/ModelMergeMochiPreview.mdx,ModelMergeMochiPreview,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0429,COMFY-EMBEDDOC-0C375722E80B,documented-only
COMFY-DOC-NODE-A719D04788E5,built-in-nodes/ModelMergeQwenImage.mdx,ModelMergeQwenImage,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0430,COMFY-EMBEDDOC-633175414FF2,documented-only
COMFY-DOC-NODE-A7353E4C14DC,built-in-nodes/ModelMergeSD1.mdx,ModelMergeSD1,top-level-synced-or-node,registered-class-name-exact,executable-backend-registry,COMFY-NODE-0431,COMFY-EMBEDDOC-D5E594189FB8,documented-only
COMFY-DOC-NODE-B707859D8459,built-in-nodes/ModelMergeSD35_Large.mdx,ModelMergeSD35_Large,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0432,COMFY-EMBEDDOC-53E8C27015E4,documented-only
COMFY-DOC-NODE-653BC44F8E47,built-in-nodes/ModelMergeSD3_2B.mdx,ModelMergeSD3_2B,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0433,COMFY-EMBEDDOC-C2B46068F76A,documented-only
COMFY-DOC-NODE-0A315D9AC3FD,built-in-nodes/ModelMergeSDXL.mdx,ModelMergeSDXL,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0434,COMFY-EMBEDDOC-F6DBE36B07D2,documented-only
COMFY-DOC-NODE-D18591CB99A6,built-in-nodes/ModelMergeSimple.mdx,ModelMergeSimple,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0435,COMFY-EMBEDDOC-50D8944163A8,documented-only
COMFY-DOC-NODE-4E166F3ADEB3,built-in-nodes/ModelMergeSubtract.mdx,ModelMergeSubtract,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0436,COMFY-EMBEDDOC-DE9B96A403A7,documented-only
COMFY-DOC-NODE-43DC5E57E404,built-in-nodes/ModelMergeWAN2_1.mdx,ModelMergeWAN2_1,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0437,COMFY-EMBEDDOC-475DA6F824C3,documented-only
COMFY-DOC-NODE-1BD1C70658BF,built-in-nodes/ModelNoiseScale.mdx,ModelNoiseScale,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0438,COMFY-EMBEDDOC-DF96B401645B,documented-only
COMFY-DOC-NODE-F67FA52B3587,built-in-nodes/ModelPatchLoader.mdx,ModelPatchLoader,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0439,COMFY-EMBEDDOC-7656630BFCF4,documented-only
COMFY-DOC-NODE-5D644AB775C6,built-in-nodes/ModelSamplingAuraFlow.mdx,ModelSamplingAuraFlow,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0440,COMFY-EMBEDDOC-F33C1969BE22,documented-only
COMFY-DOC-NODE-255C86D786AE,built-in-nodes/ModelSamplingContinuousEDM.mdx,ModelSamplingContinuousEDM,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0441,COMFY-EMBEDDOC-D2FD3EB5C739,documented-only
COMFY-DOC-NODE-ED08B3FAD732,built-in-nodes/ModelSamplingContinuousV.mdx,ModelSamplingContinuousV,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0442,COMFY-EMBEDDOC-164D8E0539A2,documented-only
COMFY-DOC-NODE-3604A8E9C990,built-in-nodes/ModelSamplingDiscrete.mdx,ModelSamplingDiscrete,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0443,COMFY-EMBEDDOC-2CCDABB8B3EB,documented-only
COMFY-DOC-NODE-B3A3648FA511,built-in-nodes/ModelSamplingFlux.mdx,ModelSamplingFlux,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0444,COMFY-EMBEDDOC-87968798A536,documented-only
COMFY-DOC-NODE-B5627B7B9C0B,built-in-nodes/ModelSamplingLTXV.mdx,ModelSamplingLTXV,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0445,COMFY-EMBEDDOC-3B9591B34AAF,documented-only
COMFY-DOC-NODE-6BD8136363EB,built-in-nodes/ModelSamplingSD3.mdx,ModelSamplingSD3,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0446,COMFY-EMBEDDOC-E3E70EEBF3EC,documented-only
COMFY-DOC-NODE-B425E5A203E1,built-in-nodes/ModelSamplingStableCascade.mdx,ModelSamplingStableCascade,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0447,COMFY-EMBEDDOC-51B74764D28D,documented-only
COMFY-DOC-NODE-B441ABAC2EBF,built-in-nodes/ModelSave.mdx,ModelSave,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0448,COMFY-EMBEDDOC-1775C0A92491,documented-only
COMFY-DOC-NODE-2B7148004C9A,built-in-nodes/MoonvalleyImg2VideoNode.mdx,MoonvalleyImg2VideoNode,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-2B9B79A6EC99,documented-only
COMFY-DOC-NODE-1C7547449DE3,built-in-nodes/MoonvalleyTxt2VideoNode.mdx,MoonvalleyTxt2VideoNode,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-2F2F7F638F49,documented-only
COMFY-DOC-NODE-5A3D14728911,built-in-nodes/MoonvalleyVideo2VideoNode.mdx,MoonvalleyVideo2VideoNode,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-0B56B2562C5F,documented-only
COMFY-DOC-NODE-9ECCC90214B8,built-in-nodes/Morphology.mdx,Morphology,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0453,COMFY-EMBEDDOC-1D4F3BD58F89,documented-only
COMFY-DOC-NODE-D695EFE21E77,built-in-nodes/MultiGPU_Options.mdx,MultiGPU_Options,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-INACTIVE-0011,COMFY-EMBEDDOC-2DDD55974AAE,documented-only
COMFY-DOC-NODE-F48519FFC7DA,built-in-nodes/MultiGPU_WorkUnits.mdx,MultiGPU_WorkUnits,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0454,COMFY-EMBEDDOC-AE7AB5F1E34D,documented-only
COMFY-DOC-NODE-3BE21A818420,built-in-nodes/NAGuidance.mdx,NAGuidance,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0455,COMFY-EMBEDDOC-5D10559E6F6F,documented-only
COMFY-DOC-NODE-99BD1B1A837E,built-in-nodes/NormalizeImages.mdx,NormalizeImages,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0456,COMFY-EMBEDDOC-80D6E53DE6F8,documented-only
COMFY-DOC-NODE-166F7B89A461,built-in-nodes/NormalizeVideoLatentStart.mdx,NormalizeVideoLatentStart,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0457,COMFY-EMBEDDOC-FB5D115C90D0,documented-only
COMFY-DOC-NODE-9E71C4C288B5,built-in-nodes/Note.mdx,Note,top-level-synced-or-node,frontend-native-virtual-node,executable-frontend-registry,COMFY-FRONTEXT-EXT-019,COMFY-EMBEDDOC-D8DA2C49DF39,documented-only
COMFY-DOC-NODE-7268C5497D54,built-in-nodes/OpenAIChatConfig.mdx,OpenAIChatConfig,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0458,COMFY-EMBEDDOC-29E544ED01CD,documented-only
COMFY-DOC-NODE-BDAB6E141402,built-in-nodes/OpenAIChatNode.mdx,OpenAIChatNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0459,COMFY-EMBEDDOC-39C7E12D6954,documented-only
COMFY-DOC-NODE-8ACCD8BAE582,built-in-nodes/OpenAIDalle2.mdx,OpenAIDalle2,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0460,COMFY-EMBEDDOC-C8AB90D8EC54,documented-only
COMFY-DOC-NODE-614DB63ECA61,built-in-nodes/OpenAIDalle3.mdx,OpenAIDalle3,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0461,COMFY-EMBEDDOC-E672B0187A00,documented-only
COMFY-DOC-NODE-7D536FBD3F99,built-in-nodes/OpenAIGPTImage1.mdx,OpenAIGPTImage1,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0462,COMFY-EMBEDDOC-79C7F8FFD2A9,documented-only
COMFY-DOC-NODE-6E6C5A247214,built-in-nodes/OpenAIGPTImageNodeV2.mdx,OpenAIGPTImageNodeV2,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0463,COMFY-EMBEDDOC-5CBF2F981141,documented-only
COMFY-DOC-NODE-BBF883A82E2B,built-in-nodes/OpenAIInputFiles.mdx,OpenAIInputFiles,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0464,COMFY-EMBEDDOC-EB77C4751EA9,documented-only
COMFY-DOC-NODE-5BF104E7F28A,built-in-nodes/OpenAIVideoSora2.mdx,OpenAIVideoSora2,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0465,COMFY-EMBEDDOC-6871AFB2C643,documented-only
COMFY-DOC-NODE-6BED53F484F0,built-in-nodes/OpenRouterLLMNode.mdx,OpenRouterLLMNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0466,COMFY-EMBEDDOC-6BBE791E5E61,documented-only
COMFY-DOC-NODE-E69798E45127,built-in-nodes/OpticalFlowLoader.mdx,OpticalFlowLoader,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0467,COMFY-EMBEDDOC-8436EA3740F0,documented-only
COMFY-DOC-NODE-C498B3374FAD,built-in-nodes/OptimalStepsScheduler.mdx,OptimalStepsScheduler,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0468,COMFY-EMBEDDOC-86B14FB6FA79,documented-only
COMFY-DOC-NODE-42CBD19FCEA6,built-in-nodes/Painter.mdx,Painter,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0469,COMFY-EMBEDDOC-5DBAF0405A7E,documented-only
COMFY-DOC-NODE-6E40A1E67931,built-in-nodes/PairConditioningCombine.mdx,PairConditioningCombine,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0470,COMFY-EMBEDDOC-E3460B39517F,documented-only
COMFY-DOC-NODE-2E593A042D10,built-in-nodes/PairConditioningSetDefaultAndCombine.mdx,PairConditioningSetDefaultAndCombine,top-level-synced-or-node,registered-class-name-exact,executable-backend-registry,COMFY-NODE-0471,COMFY-EMBEDDOC-FE38DA035F9F,documented-only
COMFY-DOC-NODE-90A2030DC78B,built-in-nodes/PairConditioningSetProperties.mdx,PairConditioningSetProperties,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0472,COMFY-EMBEDDOC-35351A0BDCE3,documented-only
COMFY-DOC-NODE-5BC3014325CE,built-in-nodes/PairConditioningSetPropertiesAndCombine.mdx,PairConditioningSetPropertiesAndCombine,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0473,COMFY-EMBEDDOC-D24C117057D0,documented-only
COMFY-DOC-NODE-030E358BC98B,built-in-nodes/PatchModelAddDownscale.mdx,PatchModelAddDownscale,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0474,COMFY-EMBEDDOC-2CDE8DA12DBA,documented-only
COMFY-DOC-NODE-F76BB2D5E987,built-in-nodes/PerpNeg.mdx,PerpNeg,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0475,COMFY-EMBEDDOC-3A7DFA616DCA,documented-only
COMFY-DOC-NODE-CF2FB7E7F507,built-in-nodes/PerpNegGuider.mdx,PerpNegGuider,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0476,COMFY-EMBEDDOC-4A5840B7E16A,documented-only
COMFY-DOC-NODE-7469E163382D,built-in-nodes/PerturbedAttentionGuidance.mdx,PerturbedAttentionGuidance,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0477,COMFY-EMBEDDOC-5FF547FE5AC6,documented-only
COMFY-DOC-NODE-29739FF78D65,built-in-nodes/PhotoMakerEncode.mdx,PhotoMakerEncode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0478,COMFY-EMBEDDOC-B76C56E204BD,documented-only
COMFY-DOC-NODE-6067F3346FA1,built-in-nodes/PhotoMakerLoader.mdx,PhotoMakerLoader,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0479,COMFY-EMBEDDOC-95A9A124B8FA,documented-only
COMFY-DOC-NODE-50C4017FDBF2,built-in-nodes/PiDConditioning.mdx,PiDConditioning,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0480,COMFY-EMBEDDOC-984988FE41E1,documented-only
COMFY-DOC-NODE-F62794D3D7DC,built-in-nodes/PikaImageToVideoNode2_2.mdx,PikaImageToVideoNode2_2,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-8FD0A85484A0,documented-only
COMFY-DOC-NODE-16437F04ED9E,built-in-nodes/PikaScenesV2_2.mdx,PikaScenesV2_2,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-971451AD7CE4,documented-only
COMFY-DOC-NODE-EC1624C419A4,built-in-nodes/PikaStartEndFrameNode2_2.mdx,PikaStartEndFrameNode2_2,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-259A81A8C42C,documented-only
COMFY-DOC-NODE-80236B7A8FEF,built-in-nodes/PikaTextToVideoNode2_2.mdx,PikaTextToVideoNode2_2,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-13ADBCCE3478,documented-only
COMFY-DOC-NODE-34E6DDFF5D15,built-in-nodes/Pikadditions.mdx,Pikadditions,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-E2DC74C57CE5,documented-only
COMFY-DOC-NODE-C56D597DD80C,built-in-nodes/Pikaffects.mdx,Pikaffects,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-797415B37B53,documented-only
COMFY-DOC-NODE-93E1D4B93DED,built-in-nodes/Pikaswaps.mdx,Pikaswaps,top-level-synced-or-node,provider-unverified,documented-only,,COMFY-EMBEDDOC-96A931377600,documented-only
COMFY-DOC-NODE-AC8D0CC64DDB,built-in-nodes/PixverseImageToVideoNode.mdx,PixverseImageToVideoNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0481,COMFY-EMBEDDOC-79B5DDB3DC4F,documented-only
COMFY-DOC-NODE-71156D19B589,built-in-nodes/PixverseTemplateNode.mdx,PixverseTemplateNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0482,COMFY-EMBEDDOC-266417D68719,documented-only
COMFY-DOC-NODE-862BBBF34A30,built-in-nodes/PixverseTextToVideoNode.mdx,PixverseTextToVideoNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0483,COMFY-EMBEDDOC-A6538AA0D638,documented-only
COMFY-DOC-NODE-6A0F1FF775FA,built-in-nodes/PixverseTransitionVideoNode.mdx,PixverseTransitionVideoNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0484,COMFY-EMBEDDOC-0F9EE90AB26E,documented-only
COMFY-DOC-NODE-40229A3AE0B3,built-in-nodes/PolyexponentialScheduler.mdx,PolyexponentialScheduler,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0485,COMFY-EMBEDDOC-1FC7178707D2,documented-only
COMFY-DOC-NODE-91340671F2AD,built-in-nodes/PorterDuffImageComposite.mdx,PorterDuffImageComposite,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0486,COMFY-EMBEDDOC-50A64C3D7F04,documented-only
COMFY-DOC-NODE-604084DE194C,built-in-nodes/Preview3D.mdx,Preview3D,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0487,COMFY-EMBEDDOC-82C5806E3790,documented-only
COMFY-DOC-NODE-DC10B888B8DF,built-in-nodes/Preview3DAdvanced.mdx,Preview3DAdvanced,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0488,COMFY-EMBEDDOC-4309FFAB23B9,documented-only
COMFY-DOC-NODE-E13846A77669,built-in-nodes/Preview3DAnimation.mdx,Preview3DAnimation,top-level-synced-or-node,legacy-node-replacement,executable-replacement-registry,COMFY-NODE-0487; COMFY-EXEC-004; COMFY-EXT-022,COMFY-EMBEDDOC-DF538B569240,documented-only
COMFY-DOC-NODE-BCF63B863216,built-in-nodes/PreviewAny.mdx,PreviewAny,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0489,COMFY-EMBEDDOC-239B5410078A,documented-only
COMFY-DOC-NODE-CE79A770080A,built-in-nodes/PreviewAudio.mdx,PreviewAudio,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0490,COMFY-EMBEDDOC-8AC46B4D2AD6,documented-only
COMFY-DOC-NODE-DC88E7B3D1DA,built-in-nodes/PreviewGaussianSplat.mdx,PreviewGaussianSplat,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0491,COMFY-EMBEDDOC-DE355BD0FC7B,documented-only
COMFY-DOC-NODE-135944AAAACD,built-in-nodes/PreviewImage.mdx,PreviewImage,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0492,COMFY-EMBEDDOC-5C34A295AD7F,documented-only
COMFY-DOC-NODE-43ABBD3A4358,built-in-nodes/PreviewPointCloud.mdx,PreviewPointCloud,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0493,COMFY-EMBEDDOC-471437696B1B,documented-only
COMFY-DOC-NODE-486AB77BB441,built-in-nodes/PrimitiveBoolean.mdx,PrimitiveBoolean,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0494,COMFY-EMBEDDOC-EE6908E3C196,documented-only
COMFY-DOC-NODE-B5544D8E47C3,built-in-nodes/PrimitiveBoundingBox.mdx,PrimitiveBoundingBox,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0495,COMFY-EMBEDDOC-16560A1EF552,documented-only
COMFY-DOC-NODE-7A5EF5B47C8E,built-in-nodes/PrimitiveFloat.mdx,PrimitiveFloat,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0496,COMFY-EMBEDDOC-3E0E2DBA034A,documented-only
COMFY-DOC-NODE-736BE27A0F6C,built-in-nodes/PrimitiveInt.mdx,PrimitiveInt,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0497,COMFY-EMBEDDOC-0CB5B03278B8,documented-only
COMFY-DOC-NODE-D3FB4EE944D8,built-in-nodes/PrimitiveString.mdx,PrimitiveString,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0498,COMFY-EMBEDDOC-41C2D1FECE8D,documented-only
COMFY-DOC-NODE-13F240388318,built-in-nodes/PrimitiveStringMultiline.mdx,PrimitiveStringMultiline,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0499,COMFY-EMBEDDOC-F89794825E91,documented-only
COMFY-DOC-NODE-6D5F4F5C7DE3,built-in-nodes/QuadrupleCLIPLoader.mdx,QuadrupleCLIPLoader,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0500,COMFY-EMBEDDOC-C156DD10FA28,documented-only
COMFY-DOC-NODE-F7497C48B9E7,built-in-nodes/QuiverImageToSVGNode.mdx,QuiverImageToSVGNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0501,COMFY-EMBEDDOC-158F8CE4ECC9,documented-only
COMFY-DOC-NODE-9283214DFA35,built-in-nodes/QuiverTextToSVGNode.mdx,QuiverTextToSVGNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0502,COMFY-EMBEDDOC-7BD377D154C7,documented-only
COMFY-DOC-NODE-25770FC933E7,built-in-nodes/QwenImageDiffsynthControlnet.mdx,QwenImageDiffsynthControlnet,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0503,COMFY-EMBEDDOC-21ADC827ADDB,documented-only
COMFY-DOC-NODE-64FBB190EF03,built-in-nodes/RTDETR_detect.mdx,RTDETR_detect,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0556,COMFY-EMBEDDOC-488DEC4DEA60,documented-only
COMFY-DOC-NODE-F8E58962503C,built-in-nodes/RandomCropImages.mdx,RandomCropImages,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0504,COMFY-EMBEDDOC-7E2C17D67EC0,documented-only
COMFY-DOC-NODE-B0DA6138B9BD,built-in-nodes/RandomNoise.mdx,RandomNoise,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0505,COMFY-EMBEDDOC-443762BB8536,documented-only
COMFY-DOC-NODE-CDF5B7CA1982,built-in-nodes/RebatchImages.mdx,RebatchImages,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0506,COMFY-EMBEDDOC-C9754B90F29A,documented-only
COMFY-DOC-NODE-CC281B0F9EEC,built-in-nodes/RebatchLatents.mdx,RebatchLatents,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0507,COMFY-EMBEDDOC-B64DE5F6C974,documented-only
COMFY-DOC-NODE-8B55B27F7CEF,built-in-nodes/RecordAudio.mdx,RecordAudio,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0508,COMFY-EMBEDDOC-92C216AFFD39,documented-only
COMFY-DOC-NODE-E9B4EC53F0AA,built-in-nodes/RecraftColorRGB.mdx,RecraftColorRGB,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0509,COMFY-EMBEDDOC-4AC03CF13495,documented-only
COMFY-DOC-NODE-5E465856FFC7,built-in-nodes/RecraftControls.mdx,RecraftControls,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0510,COMFY-EMBEDDOC-164A0A001591,documented-only
COMFY-DOC-NODE-9F22180918B9,built-in-nodes/RecraftCreateStyleNode.mdx,RecraftCreateStyleNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0511,COMFY-EMBEDDOC-5FDDCD4EF369,documented-only
COMFY-DOC-NODE-298D9B7D657B,built-in-nodes/RecraftCreativeUpscaleNode.mdx,RecraftCreativeUpscaleNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0512,COMFY-EMBEDDOC-D8BC648DFF06,documented-only
COMFY-DOC-NODE-7C728794FBA0,built-in-nodes/RecraftCrispUpscaleNode.mdx,RecraftCrispUpscaleNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0513,COMFY-EMBEDDOC-A413CD2E69C3,documented-only
COMFY-DOC-NODE-29538B1C20BB,built-in-nodes/RecraftImageInpaintingNode.mdx,RecraftImageInpaintingNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0514,COMFY-EMBEDDOC-18714911F415,documented-only
COMFY-DOC-NODE-1FE8EA87C359,built-in-nodes/RecraftImageToImageNode.mdx,RecraftImageToImageNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0515,COMFY-EMBEDDOC-C43466CDDBF1,documented-only
COMFY-DOC-NODE-920044908629,built-in-nodes/RecraftRemoveBackgroundNode.mdx,RecraftRemoveBackgroundNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0516,COMFY-EMBEDDOC-710A073F2A8F,documented-only
COMFY-DOC-NODE-2E60D5F906EC,built-in-nodes/RecraftReplaceBackgroundNode.mdx,RecraftReplaceBackgroundNode,top-level-synced-or-node,registered-node-id-exact,executable-backend-registry,COMFY-NODE-0517,COMFY-EMBEDDOC-AC725F5DC945,documented-only
